sample_index,path,true_label,true_index,pred_label,pred_index,fall_probability_max,fall_probability_mean,fall_probability_final,best_window_start,best_window_end,num_windows,num_frames,num_pose_frames,pose_detection_rate,cache_hit
253,F:\GP_Dataset\Subjects\Subject04\Activity03\Trial3\Subject4Activity3Trial3Camera2,fall,1,fall,1,1.0,0.37069093998434255,0.003704905742779374,0,71,8,186,185,0.9946236559139785,False
254,F:\GP_Dataset\Subjects\Subject04\Activity04\Trial1\Subject4Activity4Trial1Camera1,fall,1,fall,1,0.9991233944892883,0.33321253559552133,0.00012900528963655233,0,71,3,187,47,0.25133689839572193,False
255,F:\GP_Dataset\Subjects\Subject04\Activity04\Trial1\Subject4Activity4Trial1Camera2,fall,1,fall,1,1.0,0.2942944567400761,1.70494818263478e-08,0,71,8,187,183,0.9786096256684492,False
256,F:\GP_Dataset\Subjects\Subject04\Activity04\Trial2\Subject4Activity4Trial2Camera1,fall,1,fall,1,0.9985858201980591,0.2198996387013746,1.789888723346955e-11,0,71,8,193,192,0.9948186528497409,False
257,F:\GP_Dataset\Subjects\Subject04\Activity04\Trial2\Subject4Activity4Trial2Camera2,fall,1,fall,1,1.0,0.45096060305513674,0.0008099265396595001,0,71,8,193,192,0.9948186528497409,False
258,F:\GP_Dataset\Subjects\Subject04\Activity04\Trial3\Subject4Activity4Trial3Camera1,fall,1,fall,1,1.0,0.742085431484611,1.6866852092789486e-06,0,71,4,191,67,0.3507853403141361,False
259,F:\GP_Dataset\Subjects\Subject04\Activity04\Trial3\Subject4Activity4Trial3Camera2,fall,1,fall,1,1.0,0.6068927210744732,6.286917778197676e-05,0,71,8,191,190,0.9947643979057592,False
260,F:\GP_Dataset\Subjects\Subject04\Activity05\Trial1\Subject4Activity5Trial1Camera1,fall,1,fall,1,1.0,0.24990345817085627,1.3821930579249742e-11,0,71,8,182,180,0.989010989010989,False
261,F:\GP_Dataset\Subjects\Subject04\Activity05\Trial1\Subject4Activity5Trial1Camera2,fall,1,fall,1,1.0,0.9844398275017738,0.9987037181854248,36,107,8,182,181,0.9945054945054945,False
262,F:\GP_Dataset\Subjects\Subject04\Activity05\Trial2\Subject4Activity5Trial2Camera1,fall,1,fall,1,0.9999998807907104,0.24534060473106456,9.436321875000431e-07,0,71,8,182,179,0.9835164835164835,False
263,F:\GP_Dataset\Subjects\Subject04\Activity05\Trial2\Subject4Activity5Trial2Camera2,fall,1,fall,1,1.0,0.9999765902757645,0.9999473094940186,0,71,8,182,180,0.989010989010989,False
264,F:\GP_Dataset\Subjects\Subject04\Activity05\Trial3\Subject4Activity5Trial3Camera1,fall,1,fall,1,1.0,0.4214291726912323,2.3076548674337213e-14,0,71,7,180,179,0.9944444444444445,False
265,F:\GP_Dataset\Subjects\Subject04\Activity05\Trial3\Subject4Activity5Trial3Camera2,fall,1,fall,1,1.0,0.610582556988622,4.611023030065553e-07,0,71,7,180,174,0.9666666666666667,False
266,F:\GP_Dataset\Subjects\Subject05\Activity01\Trial1\Subject5Activity1Trial1Camera1,fall,1,fall,1,1.0,0.413184137285743,9.520690582576208e-06,0,71,8,185,184,0.9945945945945946,False
267,F:\GP_Dataset\Subjects\Subject05\Activity01\Trial1\Subject5Activity1Trial1Camera2,fall,1,fall,1,1.0,0.25027583153719396,1.1765173013600361e-07,0,71,8,185,184,0.9945945945945946,False
268,F:\GP_Dataset\Subjects\Subject05\Activity01\Trial2\Subject5Activity1Trial2Camera1,fall,1,fall,1,1.0,0.49572641620761715,0.0006361153209581971,0,71,8,186,185,0.9946236559139785,False
269,F:\GP_Dataset\Subjects\Subject05\Activity01\Trial2\Subject5Activity1Trial2Camera2,fall,1,fall,1,1.0,0.4712579422615252,1.501534563352891e-09,0,71,8,186,185,0.9946236559139785,False
270,F:\GP_Dataset\Subjects\Subject05\Activity01\Trial3\Subject5Activity1Trial3Camera1,fall,1,fall,1,1.0,0.5087678477357258,0.00019476597663015127,0,71,8,183,183,1.0,False
271,F:\GP_Dataset\Subjects\Subject05\Activity01\Trial3\Subject5Activity1Trial3Camera2,fall,1,fall,1,1.0,0.3750556327327876,5.669178548828313e-08,0,71,8,183,182,0.994535519125683,False
272,F:\GP_Dataset\Subjects\Subject05\Activity02\Trial1\Subject5Activity2Trial1Camera1,fall,1,fall,1,0.9999998807907104,0.49964981271747233,1.6633634469798153e-09,0,71,8,192,191,0.9947916666666666,False
273,F:\GP_Dataset\Subjects\Subject05\Activity02\Trial1\Subject5Activity2Trial1Camera2,fall,1,fall,1,0.9999972581863403,0.14120488543045384,4.943915854482839e-08,0,71,8,192,191,0.9947916666666666,False
274,F:\GP_Dataset\Subjects\Subject05\Activity02\Trial2\Subject5Activity2Trial2Camera1,fall,1,fall,1,0.9969819188117981,0.37694311240920797,0.012224831618368626,18,89,8,188,188,1.0,False
275,F:\GP_Dataset\Subjects\Subject05\Activity02\Trial2\Subject5Activity2Trial2Camera2,fall,1,non_fall,0,0.13724543154239655,0.019680879354456948,2.1918702259426937e-05,0,71,8,188,187,0.9946808510638298,False
276,F:\GP_Dataset\Subjects\Subject05\Activity02\Trial3\Subject5Activity2Trial3Camera1,fall,1,fall,1,0.9986796975135803,0.16131207389527447,5.235089020061423e-07,0,71,8,189,189,1.0,False
277,F:\GP_Dataset\Subjects\Subject05\Activity02\Trial3\Subject5Activity2Trial3Camera2,fall,1,non_fall,0,0.05092554911971092,0.006366275533270409,1.2280130640879524e-17,0,71,8,189,188,0.9947089947089947,False
278,F:\GP_Dataset\Subjects\Subject05\Activity03\Trial1\Subject5Activity3Trial1Camera1,fall,1,fall,1,1.0,0.2519464451899105,1.5678904219385004e-07,0,71,8,192,190,0.9895833333333334,False
279,F:\GP_Dataset\Subjects\Subject05\Activity03\Trial1\Subject5Activity3Trial1Camera2,fall,1,fall,1,0.9999998807907104,0.13158563907941356,9.090515840082247e-11,0,71,8,192,188,0.9791666666666666,False
280,F:\GP_Dataset\Subjects\Subject05\Activity03\Trial2\Subject5Activity3Trial2Camera1,fall,1,fall,1,0.9990071654319763,0.12658675907282987,2.1419641060838046e-10,0,71,8,192,190,0.9895833333333334,False
281,F:\GP_Dataset\Subjects\Subject05\Activity03\Trial2\Subject5Activity3Trial2Camera2,fall,1,fall,1,1.0,0.6978938082029345,0.24518358707427979,0,71,8,192,190,0.9895833333333334,False
282,F:\GP_Dataset\Subjects\Subject05\Activity03\Trial3\Subject5Activity3Trial3Camera1,fall,1,fall,1,1.0,0.2518115635187367,7.474783387806383e-07,0,71,8,191,189,0.9895287958115183,False
283,F:\GP_Dataset\Subjects\Subject05\Activity03\Trial3\Subject5Activity3Trial3Camera2,fall,1,fall,1,1.0,0.2499942345128994,6.07163652688314e-09,0,71,8,191,188,0.9842931937172775,False
284,F:\GP_Dataset\Subjects\Subject05\Activity04\Trial1\Subject5Activity4Trial1Camera1,fall,1,fall,1,0.9999998807907104,0.7464997351684559,5.485687211148615e-07,0,71,4,193,54,0.27979274611398963,False
285,F:\GP_Dataset\Subjects\Subject05\Activity04\Trial1\Subject5Activity4Trial1Camera2,fall,1,fall,1,1.0,0.2948375068337441,4.038608949485933e-06,0,71,8,193,192,0.9948186528497409,False
286,F:\GP_Dataset\Subjects\Subject05\Activity04\Trial2\Subject5Activity4Trial2Camera1,fall,1,fall,1,1.0,0.2505220694049873,1.3424313692667056e-05,0,71,8,193,192,0.9948186528497409,False
287,F:\GP_Dataset\Subjects\Subject05\Activity04\Trial2\Subject5Activity4Trial2Camera2,fall,1,fall,1,1.0,0.4437859192394171,0.015466855838894844,0,71,8,193,191,0.9896373056994818,False
288,F:\GP_Dataset\Subjects\Subject05\Activity04\Trial3\Subject5Activity4Trial3Camera1,fall,1,fall,1,0.9999998807907104,0.252242453835836,0.00048571161460131407,0,71,8,194,105,0.5412371134020618,False
289,F:\GP_Dataset\Subjects\Subject05\Activity04\Trial3\Subject5Activity4Trial3Camera2,fall,1,fall,1,1.0,0.9111400358378887,0.9995604157447815,0,71,8,194,192,0.9896907216494846,False
290,F:\GP_Dataset\Subjects\Subject05\Activity05\Trial1\Subject5Activity5Trial1Camera1,fall,1,fall,1,1.0,0.6305282753892243,0.16737742722034454,0,71,8,194,193,0.9948453608247423,False
291,F:\GP_Dataset\Subjects\Subject05\Activity05\Trial1\Subject5Activity5Trial1Camera2,fall,1,fall,1,1.0,0.47704575015105705,1.628853052437762e-09,0,71,8,194,185,0.9536082474226805,False
292,F:\GP_Dataset\Subjects\Subject05\Activity05\Trial2\Subject5Activity5Trial2Camera1,fall,1,fall,1,1.0,0.6253815979839601,0.9786657691001892,0,71,8,189,189,1.0,False
293,F:\GP_Dataset\Subjects\Subject05\Activity05\Trial2\Subject5Activity5Trial2Camera2,fall,1,fall,1,1.0,0.2501250725991584,7.676214295315731e-07,0,71,8,189,188,0.9947089947089947,False
294,F:\GP_Dataset\Subjects\Subject05\Activity05\Trial3\Subject5Activity5Trial3Camera1,fall,1,fall,1,1.0,0.7550777625785372,0.8920632600784302,18,89,8,192,192,1.0,False
295,F:\GP_Dataset\Subjects\Subject05\Activity05\Trial3\Subject5Activity5Trial3Camera2,fall,1,fall,1,1.0,0.8151347005878051,0.6486315727233887,0,71,8,192,190,0.9895833333333334,False
296,F:\GP_Dataset\Subjects\Subject06\Activity01\Trial1\Subject6Activity1Trial1Camera1,fall,1,fall,1,1.0,0.49631321499236947,3.070386082981713e-05,0,71,6,150,149,0.9933333333333333,False
297,F:\GP_Dataset\Subjects\Subject06\Activity01\Trial1\Subject6Activity1Trial1Camera2,fall,1,fall,1,1.0,0.3341646723013607,0.005521661136299372,0,71,6,150,149,0.9933333333333333,False
298,F:\GP_Dataset\Subjects\Subject06\Activity01\Trial2\Subject6Activity1Trial2Camera1,fall,1,fall,1,0.9975290894508362,0.49928244767943397,0.0010358059080317616,0,71,2,149,30,0.20134228187919462,False
299,F:\GP_Dataset\Subjects\Subject06\Activity01\Trial2\Subject6Activity1Trial2Camera2,fall,1,fall,1,1.0,0.32316540299184643,1.2666293014440555e-10,0,71,6,149,149,1.0,False
300,F:\GP_Dataset\Subjects\Subject06\Activity01\Trial3\Subject6Activity1Trial3Camera1,fall,1,fall,1,1.0,0.4215638802512937,0.0006267958087846637,0,71,6,150,149,0.9933333333333333,False
301,F:\GP_Dataset\Subjects\Subject06\Activity01\Trial3\Subject6Activity1Trial3Camera2,fall,1,fall,1,1.0,0.33416183695290097,3.133523605522437e-12,0,71,6,150,149,0.9933333333333333,False
302,F:\GP_Dataset\Subjects\Subject06\Activity02\Trial1\Subject6Activity2Trial1Camera1,fall,1,fall,1,1.0,0.28002428067559987,5.265120535113965e-07,0,71,6,149,148,0.9932885906040269,False
303,F:\GP_Dataset\Subjects\Subject06\Activity02\Trial1\Subject6Activity2Trial1Camera2,fall,1,fall,1,1.0,0.3307159171030604,2.996955572598381e-07,0,71,6,149,148,0.9932885906040269,False
304,F:\GP_Dataset\Subjects\Subject06\Activity02\Trial2\Subject6Activity2Trial2Camera1,fall,1,fall,1,1.0,0.34647020695206265,0.0004434061120264232,0,71,6,150,149,0.9933333333333333,False
305,F:\GP_Dataset\Subjects\Subject06\Activity02\Trial2\Subject6Activity2Trial2Camera2,fall,1,fall,1,0.9999996423721313,0.25337634325778263,3.108018518105382e-07,0,71,6,150,149,0.9933333333333333,False
306,F:\GP_Dataset\Subjects\Subject06\Activity02\Trial3\Subject6Activity2Trial3Camera1,fall,1,fall,1,1.0,0.5366777287175258,0.21895188093185425,0,71,6,149,146,0.9798657718120806,False
307,F:\GP_Dataset\Subjects\Subject06\Activity02\Trial3\Subject6Activity2Trial3Camera2,fall,1,fall,1,0.9999948740005493,0.2453973523948374,3.0697410835500705e-08,0,71,6,149,148,0.9932885906040269,False
308,F:\GP_Dataset\Subjects\Subject06\Activity03\Trial1\Subject6Activity3Trial1Camera1,fall,1,fall,1,1.0,0.9309747318426768,0.7361003160476685,0,71,6,150,149,0.9933333333333333,False
309,F:\GP_Dataset\Subjects\Subject06\Activity03\Trial1\Subject6Activity3Trial1Camera2,fall,1,fall,1,1.0,0.8497893537084261,0.18126465380191803,18,89,6,150,134,0.8933333333333333,False
310,F:\GP_Dataset\Subjects\Subject06\Activity03\Trial2\Subject6Activity3Trial2Camera1,fall,1,fall,1,0.9997561573982239,0.2696687102661528,2.434041448395874e-07,0,71,6,150,149,0.9933333333333333,False
311,F:\GP_Dataset\Subjects\Subject06\Activity03\Trial2\Subject6Activity3Trial2Camera2,fall,1,fall,1,0.9999974966049194,0.1667725466034086,1.568832008747023e-10,0,71,6,150,142,0.9466666666666667,False
312,F:\GP_Dataset\Subjects\Subject06\Activity03\Trial3\Subject6Activity3Trial3Camera1,fall,1,fall,1,0.9999997615814209,0.16770084123644602,1.2696201423523235e-08,0,71,6,150,149,0.9933333333333333,False
313,F:\GP_Dataset\Subjects\Subject06\Activity03\Trial3\Subject6Activity3Trial3Camera2,fall,1,fall,1,1.0,0.6794820179541906,0.45178985595703125,0,71,6,150,149,0.9933333333333333,False
314,F:\GP_Dataset\Subjects\Subject06\Activity04\Trial1\Subject6Activity4Trial1Camera1,fall,1,fall,1,0.9992558360099792,0.16661406058668768,1.604306558477056e-13,0,71,6,150,149,0.9933333333333333,False
315,F:\GP_Dataset\Subjects\Subject06\Activity04\Trial1\Subject6Activity4Trial1Camera2,fall,1,fall,1,1.0,0.6272006231592968,0.7398266196250916,0,71,6,150,140,0.9333333333333333,False
316,F:\GP_Dataset\Subjects\Subject06\Activity04\Trial2\Subject6Activity4Trial2Camera1,fall,1,fall,1,0.961104691028595,0.16018542834072028,9.668124079098561e-09,0,71,6,150,149,0.9933333333333333,False
317,F:\GP_Dataset\Subjects\Subject06\Activity04\Trial2\Subject6Activity4Trial2Camera2,fall,1,fall,1,1.0,0.40268513107729104,9.138831228483468e-05,0,71,6,150,146,0.9733333333333334,False
318,F:\GP_Dataset\Subjects\Subject06\Activity04\Trial3\Subject6Activity4Trial3Camera1,fall,1,fall,1,0.7610531449317932,0.1268445222555614,1.866107712800158e-09,0,71,6,150,149,0.9933333333333333,False
319,F:\GP_Dataset\Subjects\Subject06\Activity04\Trial3\Subject6Activity4Trial3Camera2,fall,1,fall,1,1.0,0.5408891119285121,1.3804137779516168e-06,0,71,6,150,148,0.9866666666666667,False
320,F:\GP_Dataset\Subjects\Subject06\Activity05\Trial1\Subject6Activity5Trial1Camera1,fall,1,fall,1,1.0,0.6295677972957492,0.02898586541414261,0,71,6,150,149,0.9933333333333333,False
321,F:\GP_Dataset\Subjects\Subject06\Activity05\Trial1\Subject6Activity5Trial1Camera2,fall,1,fall,1,0.9999998807907104,0.999882717927297,0.9999998807907104,78,149,6,150,146,0.9733333333333334,False
322,F:\GP_Dataset\Subjects\Subject06\Activity05\Trial2\Subject6Activity5Trial2Camera1,fall,1,fall,1,0.9999911785125732,0.16833796518611513,5.266168612294564e-10,0,71,6,149,147,0.9865771812080537,False
323,F:\GP_Dataset\Subjects\Subject06\Activity05\Trial2\Subject6Activity5Trial2Camera2,fall,1,fall,1,0.9999988079071045,0.8249475210905075,0.527482807636261,0,71,6,149,148,0.9932885906040269,False
324,F:\GP_Dataset\Subjects\Subject06\Activity05\Trial3\Subject6Activity5Trial3Camera1,fall,1,fall,1,1.0,0.3290142621231791,1.860039233747557e-08,0,71,6,150,149,0.9933333333333333,False
325,F:\GP_Dataset\Subjects\Subject06\Activity05\Trial3\Subject6Activity5Trial3Camera2,fall,1,fall,1,0.9999998807907104,0.7719019495804483,0.6810099482536316,0,71,6,150,144,0.96,False
326,F:\GP_Dataset\Subjects\Subject07\Activity01\Trial1\Subject7Activity1Trial1Camera1,fall,1,fall,1,1.0,0.36479038080506143,0.0055289315059781075,0,71,8,184,183,0.9945652173913043,False
327,F:\GP_Dataset\Subjects\Subject07\Activity01\Trial1\Subject7Activity1Trial1Camera2,fall,1,fall,1,1.0,0.37046209611360226,1.6058558003351209e-06,0,71,8,185,184,0.9945945945945946,False
328,F:\GP_Dataset\Subjects\Subject07\Activity01\Trial2\Subject7Activity1Trial2Camera1,fall,1,fall,1,1.0,0.5920336561102886,0.0026220979634672403,0,71,8,191,191,1.0,False
329,F:\GP_Dataset\Subjects\Subject07\Activity01\Trial2\Subject7Activity1Trial2Camera2,fall,1,fall,1,1.0,0.4860178936222752,1.1280308171990328e-06,0,71,8,191,189,0.9895287958115183,False
330,F:\GP_Dataset\Subjects\Subject07\Activity01\Trial3\Subject7Activity1Trial3Camera1,fall,1,fall,1,1.0,0.25124571906781057,0.003993270453065634,0,71,8,189,188,0.9947089947089947,False
331,F:\GP_Dataset\Subjects\Subject07\Activity01\Trial3\Subject7Activity1Trial3Camera2,fall,1,fall,1,0.9999988079071045,0.36910703839719633,9.644985766499303e-06,0,71,8,189,187,0.9894179894179894,False
332,F:\GP_Dataset\Subjects\Subject07\Activity02\Trial1\Subject7Activity2Trial1Camera1,fall,1,fall,1,0.9999998807907104,0.43599031922474296,4.3795253077405505e-06,0,71,8,188,187,0.9946808510638298,False
333,F:\GP_Dataset\Subjects\Subject07\Activity02\Trial1\Subject7Activity2Trial1Camera2,fall,1,fall,1,1.0,0.1930180810022506,2.549307509980281e-06,0,71,8,188,187,0.9946808510638298,False
334,F:\GP_Dataset\Subjects\Subject07\Activity02\Trial2\Subject7Activity2Trial2Camera1,fall,1,fall,1,0.9999996423721313,0.24304564739167867,0.00028593061142601073,0,71,8,183,183,1.0,False
335,F:\GP_Dataset\Subjects\Subject07\Activity02\Trial2\Subject7Activity2Trial2Camera2,fall,1,fall,1,1.0,0.14076624525122794,0.0014462568797171116,0,71,8,183,182,0.994535519125683,False
336,F:\GP_Dataset\Subjects\Subject07\Activity02\Trial3\Subject7Activity2Trial3Camera1,fall,1,fall,1,1.0,0.19596953159260266,0.0014010192826390266,0,71,8,186,186,1.0,False
337,F:\GP_Dataset\Subjects\Subject07\Activity02\Trial3\Subject7Activity2Trial3Camera2,fall,1,fall,1,0.9931650757789612,0.12423737018322356,2.6580062240100233e-06,0,71,8,186,185,0.9946236559139785,False
338,F:\GP_Dataset\Subjects\Subject07\Activity03\Trial1\Subject7Activity3Trial1Camera1,fall,1,fall,1,1.0,0.7808625604957342,0.8348389863967896,0,71,8,191,184,0.9633507853403142,False
339,F:\GP_Dataset\Subjects\Subject07\Activity03\Trial1\Subject7Activity3Trial1Camera2,fall,1,fall,1,1.0,0.28997238081137766,0.00015281364903785288,0,71,8,191,190,0.9947643979057592,False
340,F:\GP_Dataset\Subjects\Subject07\Activity03\Trial2\Subject7Activity3Trial2Camera1,fall,1,fall,1,1.0,0.6661690074251965,4.7802343033254147e-05,0,71,3,184,46,0.25,False
341,F:\GP_Dataset\Subjects\Subject07\Activity03\Trial2\Subject7Activity3Trial2Camera2,fall,1,fall,1,1.0,0.25674016552471407,1.6373775368872488e-14,0,71,8,184,183,0.9945652173913043,False
342,F:\GP_Dataset\Subjects\Subject07\Activity03\Trial3\Subject7Activity3Trial3Camera1,fall,1,fall,1,1.0,0.3540461840400724,0.0059896004386246204,0,71,8,182,181,0.9945054945054945,False
343,F:\GP_Dataset\Subjects\Subject07\Activity03\Trial3\Subject7Activity3Trial3Camera2,fall,1,fall,1,1.0,0.500573844936748,2.703627188793689e-08,0,71,8,182,181,0.9945054945054945,False
344,F:\GP_Dataset\Subjects\Subject07\Activity04\Trial1\Subject7Activity4Trial1Camera1,fall,1,fall,1,0.999977707862854,0.12576310588564857,9.805657262725032e-14,0,71,8,190,189,0.9947368421052631,False
345,F:\GP_Dataset\Subjects\Subject07\Activity04\Trial1\Subject7Activity4Trial1Camera2,fall,1,fall,1,0.9764421582221985,0.12361199262270806,2.2200948635031637e-08,0,71,8,190,186,0.9789473684210527,False
346,F:\GP_Dataset\Subjects\Subject07\Activity04\Trial2\Subject7Activity4Trial2Camera1,fall,1,fall,1,1.0,0.5230957197810359,0.019427871331572533,0,71,8,187,113,0.6042780748663101,False
347,F:\GP_Dataset\Subjects\Subject07\Activity04\Trial2\Subject7Activity4Trial2Camera2,fall,1,fall,1,1.0,0.22049845478178565,2.02265346160857e-06,0,71,8,187,185,0.9893048128342246,False
348,F:\GP_Dataset\Subjects\Subject07\Activity04\Trial3\Subject7Activity4Trial3Camera1,fall,1,fall,1,0.9999990463256836,0.66552941033069,8.590134159547347e-10,0,71,3,188,44,0.23404255319148937,False
349,F:\GP_Dataset\Subjects\Subject07\Activity04\Trial3\Subject7Activity4Trial3Camera2,fall,1,fall,1,0.9999998807907104,0.15227912764757656,5.087711906526238e-05,0,71,8,188,185,0.9840425531914894,False
350,F:\GP_Dataset\Subjects\Subject07\Activity05\Trial1\Subject7Activity5Trial1Camera1,fall,1,fall,1,1.0,0.29870696267274244,4.065759284799242e-09,0,71,8,187,185,0.9893048128342246,False
351,F:\GP_Dataset\Subjects\Subject07\Activity05\Trial1\Subject7Activity5Trial1Camera2,fall,1,fall,1,1.0,0.851054422557354,0.3829634189605713,72,143,8,187,180,0.9625668449197861,False
352,F:\GP_Dataset\Subjects\Subject07\Activity05\Trial2\Subject7Activity5Trial2Camera1,fall,1,fall,1,1.0,0.36044369255823594,1.3876976012738851e-08,0,71,8,184,183,0.9945652173913043,False
353,F:\GP_Dataset\Subjects\Subject07\Activity05\Trial2\Subject7Activity5Trial2Camera2,fall,1,fall,1,0.9999769926071167,0.12666065045300443,3.0943303475083894e-12,0,71,8,184,178,0.967391304347826,False
354,F:\GP_Dataset\Subjects\Subject07\Activity05\Trial3\Subject7Activity5Trial3Camera1,fall,1,fall,1,1.0,0.2501744817640942,1.6274290942641656e-11,0,71,8,188,187,0.9946808510638298,False
355,F:\GP_Dataset\Subjects\Subject07\Activity05\Trial3\Subject7Activity5Trial3Camera2,fall,1,fall,1,0.9999938011169434,0.12512751347714215,2.0043845694317497e-08,0,71,8,188,186,0.9893617021276596,False
356,F:\GP_Dataset\Subjects\Subject08\Activity01\Trial1\Subject8Activity1Trial1Camera1,fall,1,fall,1,1.0,0.3754832755100779,1.8379088942310773e-05,0,71,8,187,186,0.9946524064171123,False
357,F:\GP_Dataset\Subjects\Subject08\Activity01\Trial1\Subject8Activity1Trial1Camera2,fall,1,fall,1,0.9999967813491821,0.24713752638643172,3.1498941098107025e-05,0,71,8,187,186,0.9946524064171123,False
358,F:\GP_Dataset\Subjects\Subject08\Activity01\Trial2\Subject8Activity1Trial2Camera1,fall,1,fall,1,0.9999440908432007,0.36484419639831733,2.092522377594719e-09,0,71,8,186,149,0.8010752688172043,False
359,F:\GP_Dataset\Subjects\Subject08\Activity01\Trial2\Subject8Activity1Trial2Camera2,fall,1,fall,1,1.0,0.678914053576591,0.0005644874763675034,54,125,8,186,185,0.9946236559139785,False
360,F:\GP_Dataset\Subjects\Subject08\Activity01\Trial3\Subject8Activity1Trial3Camera1,fall,1,fall,1,0.9999973773956299,0.43972483855031896,0.014714033342897892,18,89,8,189,189,1.0,False
361,F:\GP_Dataset\Subjects\Subject08\Activity01\Trial3\Subject8Activity1Trial3Camera2,fall,1,fall,1,1.0,0.8736719235924966,0.9983420372009277,0,71,8,189,187,0.9894179894179894,False
362,F:\GP_Dataset\Subjects\Subject08\Activity02\Trial1\Subject8Activity2Trial1Camera1,fall,1,fall,1,1.0,0.659459260550193,0.6870244145393372,0,71,8,190,189,0.9947368421052631,False
363,F:\GP_Dataset\Subjects\Subject08\Activity02\Trial1\Subject8Activity2Trial1Camera2,fall,1,fall,1,1.0,0.46538585244744013,3.54283042725001e-06,0,71,8,190,189,0.9947368421052631,False
364,F:\GP_Dataset\Subjects\Subject08\Activity02\Trial2\Subject8Activity2Trial2Camera1,fall,1,fall,1,1.0,0.5009609752233777,0.01407892256975174,18,89,8,189,188,0.9947089947089947,False
365,F:\GP_Dataset\Subjects\Subject08\Activity02\Trial2\Subject8Activity2Trial2Camera2,fall,1,fall,1,1.0,0.5751659097302548,1.3220272876424133e-07,0,71,8,189,188,0.9947089947089947,False
366,F:\GP_Dataset\Subjects\Subject08\Activity02\Trial3\Subject8Activity2Trial3Camera1,fall,1,fall,1,0.9999929666519165,0.6710331890138556,5.604367636635743e-09,36,107,6,189,105,0.5555555555555556,False
367,F:\GP_Dataset\Subjects\Subject08\Activity02\Trial3\Subject8Activity2Trial3Camera2,fall,1,fall,1,1.0,0.503048434646189,0.003391160862520337,18,89,8,189,188,0.9947089947089947,False
368,F:\GP_Dataset\Subjects\Subject08\Activity03\Trial1\Subject8Activity3Trial1Camera1,fall,1,fall,1,1.0,0.3749935495886023,3.49786432707333e-06,0,71,8,182,181,0.9945054945054945,False
369,F:\GP_Dataset\Subjects\Subject08\Activity03\Trial1\Subject8Activity3Trial1Camera2,fall,1,fall,1,0.9999995231628418,0.24979363182071415,7.1830163345110165e-12,0,71,8,182,181,0.9945054945054945,False
370,F:\GP_Dataset\Subjects\Subject08\Activity03\Trial2\Subject8Activity3Trial2Camera1,fall,1,fall,1,1.0,0.3141777565762303,9.987998964788858e-06,0,71,7,177,176,0.9943502824858758,False
371,F:\GP_Dataset\Subjects\Subject08\Activity03\Trial2\Subject8Activity3Trial2Camera2,fall,1,fall,1,0.9999997615814209,0.28576805324926396,1.8710179239267433e-10,0,71,7,177,175,0.9887005649717514,False
372,F:\GP_Dataset\Subjects\Subject08\Activity03\Trial3\Subject8Activity3Trial3Camera1,fall,1,fall,1,1.0,0.2857678936439733,7.741003571481997e-08,0,71,7,178,177,0.9943820224719101,False
373,F:\GP_Dataset\Subjects\Subject08\Activity03\Trial3\Subject8Activity3Trial3Camera2,fall,1,fall,1,0.999786913394928,0.2613849801687334,3.525027769679667e-10,0,71,7,178,177,0.9943820224719101,False
374,F:\GP_Dataset\Subjects\Subject08\Activity04\Trial1\Subject8Activity4Trial1Camera1,fall,1,fall,1,1.0,0.3452767863038444,3.956370449031965e-07,0,71,8,183,182,0.994535519125683,False
375,F:\GP_Dataset\Subjects\Subject08\Activity04\Trial1\Subject8Activity4Trial1Camera2,fall,1,fall,1,1.0,0.9999988228082657,0.9999983310699463,0,71,8,183,181,0.9890710382513661,False
376,F:\GP_Dataset\Subjects\Subject08\Activity04\Trial2\Subject8Activity4Trial2Camera1,fall,1,fall,1,1.0,0.3178812513609115,4.921450053041454e-11,0,71,7,178,177,0.9943820224719101,False
377,F:\GP_Dataset\Subjects\Subject08\Activity04\Trial2\Subject8Activity4Trial2Camera2,fall,1,fall,1,1.0,0.9995657461030143,0.9999488592147827,0,71,7,178,176,0.9887640449438202,False
378,F:\GP_Dataset\Subjects\Subject08\Activity04\Trial3\Subject8Activity4Trial3Camera1,fall,1,fall,1,1.0,0.7055591004900634,0.023221366107463837,0,71,8,183,182,0.994535519125683,False
379,F:\GP_Dataset\Subjects\Subject08\Activity04\Trial3\Subject8Activity4Trial3Camera2,fall,1,fall,1,1.0,0.8165007457137108,0.9999997615814209,0,71,8,183,181,0.9890710382513661,False
380,F:\GP_Dataset\Subjects\Subject08\Activity05\Trial1\Subject8Activity5Trial1Camera1,fall,1,fall,1,0.9999998807907104,0.2735573942621431,1.2378957414682645e-08,0,71,8,190,188,0.9894736842105263,False
381,F:\GP_Dataset\Subjects\Subject08\Activity05\Trial1\Subject8Activity5Trial1Camera2,fall,1,fall,1,0.9999997615814209,0.9999857395887375,0.999953031539917,0,71,8,190,187,0.9842105263157894,False
382,F:\GP_Dataset\Subjects\Subject08\Activity05\Trial2\Subject8Activity5Trial2Camera1,fall,1,fall,1,1.0,0.4291036193614201,7.995087798917666e-06,18,89,7,173,171,0.9884393063583815,False
383,F:\GP_Dataset\Subjects\Subject08\Activity05\Trial2\Subject8Activity5Trial2Camera2,fall,1,fall,1,1.0,0.9998044797352382,0.9999990463256836,18,89,7,173,169,0.976878612716763,False
